project1_file,project2_file,birthmark,comparator,matcher,class1,class2,similarity
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.demo.examples.utilities.FileAssociations$1,0.25
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.demo.examples.additionalfeatures.HierarchyProxying$1,0.6666666666666666
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.DemoPane$2$1,0.4117647058823529
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.win32.shellexplorer.SimpleWShellExplorerExample$1,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.win32.multimediaplayer.SimpleWMediaPlayerExample$1,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.webbrowser.SettingContent$1,0.3125
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.webbrowser.JavascriptExecution$1,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.vlcplayer.SimpleVLCPlayerExample$1,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.utilities.FileAssociations$2,0.3157894736842105
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.utilities.FileAssociations$2$1$6,0.25
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.htmleditor.TinyMCEExample$3,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.htmleditor.TinyMCEExample$2,0.2631578947368421
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.htmleditor.FCKEditorExample$3,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.htmleditor.FCKEditorExample$2,0.2631578947368421
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.htmleditor.EditorDirtyExample$4,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.htmleditor.EditorDirtyExample$3,0.2631578947368421
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.htmleditor.CKEditorExample$3,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.htmleditor.CKEditorExample$2,0.2631578947368421
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.flashplayer.FunctionCalls$1,0.2631578947368421
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTDemo.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.demo.examples.additionalfeatures.ThumbnailCreation$3$1,0.35714285714285715
langchain4j-milvus-0.24.0.jar,DJNativeSwing.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.NativeSwing$NIAWTEventListener$1,0.25
langchain4j-milvus-0.24.0.jar,DJNativeSwing.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.NativeComponentProxyPanel$8,0.3125
langchain4j-milvus-0.24.0.jar,DJNativeSwing.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.NativeComponentProxyPanel$7,0.3125
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTAPI.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.WebBrowserObject$4,0.25
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTAPI.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.NativeInterfaceAdapter,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTAPI.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.EventDispatchUtils$1,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTAPI.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.components.WebBrowserAdapter,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTAPI.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditor$TinyMCEOptions$2,0.2857142857142857
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTAPI.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditor$TinyMCEOptions$1,0.2857142857142857
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTAPI.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditor$FCKEditorOptions$1,0.2857142857142857
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTAPI.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.components.JHTMLEditor$CKEditorOptions$1,0.2857142857142857
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTAPI.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.components.JFlashPlayer$2,0.2857142857142857
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTAPI.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.components.HTMLEditorAdapter,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTAPI.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.components.DefaultWebBrowserDecorator$3,0.3125
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.core.SWTNativeInterface$OutProcess$CMJ_handleClosedDisplay,0.25
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.core.SWTNativeInterface$InProcess$6,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.core.SWTNativeInterface$InProcess$5,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.core.SWTNativeInterface$InProcess$3,0.6666666666666666
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.core.SWTNativeInterface$InProcess$2,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.core.SWTNativeInterface$InProcess$1,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.core.SWTNativeInterface$5,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.core.SWTNativeInterface$4,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.core.NativeModalDialogHandler$NativeModalComponent,0.25
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.core.MessagingInterface$ThreadLock,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.components.core.NativeWebBrowser$CMN_clearSessionCookies,0.25
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.components.core.NativeFileDialog$Data,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.RequestToMilvusFailedException,chrriis.dj.nativeswing.swtimpl.components.core.NativeDirectoryDialog$Data,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.core.SWTNativeInterface$OutProcess$CMN_destroyControls$1,0.2727272727272727
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.core.SWTNativeInterface$3$1,0.25
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.core.SWTNativeInterface$2,0.35714285714285715
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.core.SWTNativeComponent$CMN_setControlParentEnabled$1$1,0.25
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.core.SWTNativeComponent$CMN_hasFocus$1,0.25
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.core.SWTNativeComponent$CMN_getPreferredSize$1,0.2962962962962963
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.core.SWTNativeComponent$CMN_getComponentImage$3,0.29411764705882354
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.core.SWTNativeComponent$CMN_getComponentImage$1,0.3333333333333333
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.core.NativeModalDialogHandler$CMN_openDialog$1,0.2857142857142857
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.components.core.NativeWebBrowser$CMJ_showWindow$1,0.25
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.components.core.NativeFileDialog$1,0.2857142857142857
langchain4j-milvus-0.24.0.jar,DJNativeSwing-SWTCore.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.store.embedding.milvus.MilvusEmbeddingStore$Builder,chrriis.dj.nativeswing.swtimpl.components.core.NativeDirectoryDialog$1,0.2857142857142857
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.Options$OptionsBuilder,chrriis.dj.nativeswing.swtimpl.core.MessagingInterface$CommandResultMessage,0.36666666666666664
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaStreamingLanguageModel$OllamaStreamingLanguageModelBuilder,chrriis.dj.nativeswing.swtimpl.core.SWTNativeComponent$CMN_getPreferredSize$1,0.25
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaStreamingLanguageModel$OllamaStreamingLanguageModelBuilder,chrriis.dj.nativeswing.swtimpl.core.NativeModalDialogHandler$1,0.2619047619047619
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaStreamingLanguageModel$OllamaStreamingLanguageModelBuilder,chrriis.dj.nativeswing.swtimpl.core.MessagingInterface$CommandResultMessage,0.34375
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaStreamingLanguageModel$OllamaStreamingLanguageModelBuilder,chrriis.dj.nativeswing.swtimpl.components.core.NativeWebBrowser$11,0.25806451612903225
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaLanguageModel$OllamaLanguageModelBuilder,chrriis.dj.nativeswing.swtimpl.core.SWTNativeComponent$CMN_getPreferredSize$1,0.25
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaLanguageModel$OllamaLanguageModelBuilder,chrriis.dj.nativeswing.swtimpl.core.NativeModalDialogHandler$1,0.2619047619047619
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaLanguageModel$OllamaLanguageModelBuilder,chrriis.dj.nativeswing.swtimpl.core.MessagingInterface$CommandResultMessage,0.34375
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaLanguageModel$OllamaLanguageModelBuilder,chrriis.dj.nativeswing.swtimpl.components.core.NativeWebBrowser$11,0.25806451612903225
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaEmbeddingModel$OllamaEmbeddingModelBuilder,chrriis.dj.nativeswing.swtimpl.core.SWTNativeComponent$CMN_getPreferredSize$1,0.25
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaEmbeddingModel$OllamaEmbeddingModelBuilder,chrriis.dj.nativeswing.swtimpl.core.NativeModalDialogHandler$1,0.2619047619047619
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaEmbeddingModel$OllamaEmbeddingModelBuilder,chrriis.dj.nativeswing.swtimpl.core.MessagingInterface$CommandResultMessage,0.34375
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaEmbeddingModel$OllamaEmbeddingModelBuilder,chrriis.dj.nativeswing.swtimpl.components.core.NativeWebBrowser$11,0.25806451612903225
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaClient$OllamaClientBuilder,chrriis.dj.nativeswing.swtimpl.core.SWTNativeComponent$CMN_getPreferredSize$1,0.25
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaClient$OllamaClientBuilder,chrriis.dj.nativeswing.swtimpl.core.NativeModalDialogHandler$1,0.2619047619047619
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaClient$OllamaClientBuilder,chrriis.dj.nativeswing.swtimpl.core.MessagingInterface$CommandResultMessage,0.34375
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaClient$OllamaClientBuilder,chrriis.dj.nativeswing.swtimpl.components.core.NativeWebBrowser$11,0.25806451612903225
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.core.NoSerializationTestMessage,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.package-info,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.WebBrowserObject$InitializationListener,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.PeerVMProcessFactory,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.NativeInterfaceListener,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.NSComponent,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.EventDispatchUtils$Condition,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.ApplicationMessageHandler,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.utilities.package-info,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.utilities.internal.INativeFileTypeLauncherStatic,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.utilities.internal.INativeFileTypeLauncher,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.netbeans.NativeCoreAPIProvider,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.internal.ISWTNativeInterface,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.internal.IOleNativeComponent,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.components.core.NativeMozillaXPCOM$NativeSwingProxy,1.0
langchain4j-ollama-0.24.0.jar,DJNativeSwing-SWT.jar,3-gram,JaccardIndex,RoundRobin,dev.langchain4j.model.ollama.OllamaApi,chrriis.dj.nativeswing.swtimpl.components.package-info,1.0
